"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt13428402","Stand by Me Doraemon 2","2020","Not Rated","96 min","7.5","Ryuichi Yagi#Takashi Yamazaki","Bakarhythm#Brian Beacock#Johnny Yong Bosch#Amar Kumar Dang","4209","-"
"tt0146315","Tom's Midnight Garden","1999","Unrated","107 min","6.6","Willard Carroll","Nigel Le Vaillant#Marlene Sidaway#Serena Gordon#Alfie Lawrence","820","-"
"tt11469466","The Haunted House: The Sky Ghost vs Jormungandr","2019","-","97 min","8.9","Byeon Young-Kyu","Kim Chaeha#Hyunjung Cho#Yang Jeong-hwa#Yang Jeonghwa","62","-"
"tt0088870","Star Knight","1985","PG-13","90 min","4","Fernando Colomo","Klaus Kinski#Harvey Keitel#Fernando Rey#Maria Lamor","738","-"
"tt8284860","The Huntress: Rune of the Dead","2019","Not Rated","109 min","4.5","Rasmus Tirzitis","Moa Stefansdotter#Yohanna Idha#Viva Östervall Lyngbrant#Ralf Beck","3104","-"
"tt2242176","Horsehead","2014","Not Rated","89 min","4.8","Romain Basset","Lilly-Fleur Pointeaux#Catriona MacColl#Murray Head#Gala Besson","1887","-"
"tt0086542","Life Is a Bed of Roses","1983","PG","110 min","6.3","Alain Resnais","Vittorio Gassman#Ruggero Raimondi#Geraldine Chaplin#Fanny Ardant","1149","-"
"tt1468843","Pokémon: Arceus and the Jewel of Life","2009","TV-Y7","95 min","6.2","Kunihiko Yuyama","Sarah Natochenny#Michele Knotz#Emily Bauer#James Carter Cathcart","2614","-"
"tt6642926","Otzi and the Mystery of Time","2018","-","90 min","5.9","Gabriele Pignotta","Amelia Bradley#Claire Cage#Simon Chin#Judah Cousin","54","-"
"tt0142250","Dragon Ball: The Path to Power","1996","Unrated","80 min","7.2","Shigeyasu Yamauchi","Masako Nozawa#Hiromi Tsuru#Naoki Tatsuta#Naoko Watanabe","2437","-"
"tt2995952","Chandra","2013","-","117 min","5.5","Roopa Iyer","Shriya Saran#Prem Kumar#Ganesh Venkatraman#Vijay Kumar","85","-"
"tt1313120","Hells","2008","-","117 min","6.3","Yoshinobu Yamakawa#Amber Lee Connors","Misato Fukuen#Miyuki Sawashiro#Daisuke Kishio#Fumihiko Tachiki","315","-"
"tt0021331","The Blood of a Poet","1932","Not Rated","55 min","7.3","Jean Cocteau","Enrique Rivero#Elizabeth Lee Miller#Pauline Carton#Odette Talazac","6964","-"
"tt0092624","Beach Fever","1987","-","90 min","2.9","Alexander Tabrizi","Kato Kaelin#Rodney Ueno#Judea Brittain#Jeff Asch","143","-"
"tt0493247","Origin: Spirits of the Past","2006","Not Rated","94 min","6.3","Keiichi Sugiyama","Ryô Katsuji#Aoi Miyazaki#Yûko Kotegawa#Masaru Hamaguchi","4736","-"
"tt1105263","Bleach: Memories of Nobody","2006","TV-14","87 min","7.1","Noriyuki Abe","Masakazu Morita#Fumiko Orikasa#Hiroki Yasumoto#Noriaki Sugiyama","4449","-"
"tt0108153","The Skateboard Kid","1993","PG","83 min","2.8","Larry Swerdlove","Timothy Busfield#Bess Armstrong#Cliff De Young#Rick Dean","697","-"
"tt18362370","The Belgariad","-","-","-","-","-","-","-","-"
"tt0061550","Gappa the Triphibian Monster","1967","PG","90 min","4.3","Hiroshi Noguchi","Tamio Kawaji#Yôko Yamamoto#Yûji Odaka#Kôji Wada","1620","-"
"tt5889204","Pokémon the Movie: Volcanion and the Mechanical Marvel","2016","PG","90 min","5.9","Kunihiko Yuyama","Tyler Bunch#James Carter Cathcart#Daniel J. Edwards#Kiyotaka Furushima","1404","-"
"tt23808016","A Not So Merry Christmas","2022","TV-MA","100 min","4.8","Mark Alazraki","Mauricio Ochmann#Ana Brenda Contreras#Manu Nna#José Sefami","849","-"
"tt12498060","Kriya","2020","-","96 min","5","Sidharth Srinivasan","Avantika Akerkar#M.D. Asif#Kishan Bahurupiya#Kanak Bhardwaj","124","-"
"tt0035962","The Halfway House","1944","-","78 min","6.6","Basil Dearden#Alberto Cavalcanti","Mervyn Johns#Glynis Johns#Tom Walls#Françoise Rosay","1044","-"
"tt8635166","Nyi Ageng Ratu Pemikat","1983","-","83 min","6.4","Sisworo Gautama Putra","Suzzanna#Barry Prima#Ratno Timoer#H.I.M. Damsyik","137","-"
"tt4726636","Slack Bay","2016","Unrated","122 min","6.1","Bruno Dumont","Fabrice Luchini#Juliette Binoche#Valeria Bruni Tedeschi#Jean-Luc Vincent","4641","112621"
"tt8237340","Krampus: Origins","2018","-","86 min","2.5","Joseph Mbah","Maria Olsen#Anna Harr#Amelia Haberman#Katie Peabody","407","-"
"tt5726658","Gotham City Sirens","-","-","-","-","-","-","-","-"
"tt13773512","Live Spectacle Naruto: Song of the Akatsuki","2017","-","170 min","8.2","Akiko Kodama","Kôdai Matsuoka#Ryuji Sato#Yui Ito#Yûki Kimisawa","52","-"
"tt0160245","Emmanuelle 7","1993","Not Rated","90 min","3.6","Francis Leroi","Sylvia Kristel#Caroline Laurence#Carolyn Monroe#Annie Bellac","503","-"
"tt0046264","Sadko","1953","-","79 min","5.3","Aleksandr Ptushko","Sergey Stolyarov#Alla Larionova#Ninel Myshkova#B. Surovtsev","1151","-"
"tt0100811","Transylvania Twist","1989","PG","90 min","5.3","Jim Wynorski","Robert Vaughn#Teri Copley#Steve Altman#Ace Mask","625","-"
"tt0048250","A Kid for Two Farthings","1955","Approved","96 min","6.4","Carol Reed","Celia Johnson#Diana Dors#David Kossoff#Joe Robinson","1033","-"
"tt0032818","The Mummy's Hand","1940","Approved","67 min","6","Christy Cabanne","Dick Foran#Peggy Moran#Wallace Ford#Eduardo Ciannelli","4366","-"
"tt8986874","The Lost Treasure","2022","-","70 min","1.7","Stella Tinucci","Terry Bookhart#Angelica Quinn#Josh Margulies#William Roehl","218","-"
"tt3734354","The Cleanse","2016","R","81 min","5.1","Bobby Miller","Johnny Galecki#Anna Friel#Kyle Gallner#Anjelica Huston","3943","-"
"tt0465676","Ye yan","2006","Not Rated","131 min","6.4","Xiaogang Feng","Ziyi Zhang#You Ge#Daniel Wu#Xun Zhou","7022","-"
"tt0338769","Blood of Beasts","2005","PG-13","90 min","4.1","David Lister","Jane March#Justin Whalin#William Gregory Lee#David Dukas","691","-"
"tt1139641","Tôkyô shôjo","2008","-","98 min","6.6","Kôdai Hama#Kazuya Konaka","Kaho#Naomi Akimoto#Marika Fukunaga#Yoshimasa Kondô","226","-"
"tt0112854","Destiny Turns on the Radio","1995","R","102 min","4.5","Jack Baran","Dylan McDermott#Nancy Travis#Quentin Tarantino#James Le Gros","2473","1176982"
"tt2784134","Battle for Skyark","2015","PG-13","88 min","2.7","Simon Hung","Caon Mortenson#Garrett Coffey#Charlene Tung#Taylor Coliee","1983","-"
"tt0109781","Faust","1994","-","97 min","7.4","Jan Svankmajer","Petr Cepek#Jan Kraus#Vladimír Kudla#Antonin Zacpal","4016","-"
"tt0036191","The Adventures of Baron Munchausen","1943","Not Rated","110 min","7.1","Josef von Báky","Hans Albers#Wilhelm Bendow#Michael Bohnen#Hans Brausewetter","2061","-"
"tt0039761","Repeat Performance","1947","Approved","91 min","6.8","Alfred L. Werker","Louis Hayward#Joan Leslie#Virginia Field#Tom Conway","1466","-"
"tt23642616","Aikatsu! 10th Story: Starway to the Future","2023","-","72 min","-","Ryuichi Kimura","Sumire Morohoshi#Azusa Tadokoro#Shino Shimoji#Ayaka Ohashi","-","-"
"tt0049516","The Mole People","1956","Approved","77 min","5","Virgil W. Vogel","John Agar#Cynthia Patrick#Hugh Beaumont#Alan Napier","3644","-"
"tt0109884","Genesis: The Creation and the Flood","1994","Not Rated","91 min","5.5","Ermanno Olmi","Paul Scofield#Annabi Abdelialil#Omero Antonutti#Sabir Aziz","653","-"
"tt1693679","Hirokin: The Last Samurai","2012","R","105 min","3.3","Alejo Mo-Sun","Wes Bentley#Jessica Szohr#Angus Macfadyen#Laura Ramsey","1935","-"
"tt0082596","Kagero-za","1981","Not Rated","139 min","6.9","Seijun Suzuki","Yûsaku Matsuda#Michiyo Yasuda#Mariko Kaga#Katsuo Nakamura","708","-"
"tt0094011","Under the Sun of Satan","1987","TV-MA","98 min","6.7","Maurice Pialat","Gérard Depardieu#Sandrine Bonnaire#Maurice Pialat#Alain Artur","3556","-"
"tt2058710","The Mark","2012","-","95 min","3.6","James Chankin","Craig Sheffer#Sonia Couling#Eric Roberts#Gary Daniels","967","-"
"tt8434154","Perfect Blue","2022","-","-","-","Baoping Cao","Art Freeman#Celina Jade#Bingbing Fan#Xuan Huang","-","-"
"tt2445178","Molly Moon and the Incredible Book of Hypnotism","2015","PG","98 min","5.2","Christopher N. Rowley","Lesley Manville#Anne-Marie Duff#Raffey Cassidy#Emily Watson","1201","-"
"tt0091537","Momo","1986","-","101 min","6.5","Johannes Schaaf","Radost Bokel#Mario Adorf#Armin Mueller-Stahl#Sylvester Groth","1991","-"
"tt13352376","Lyvia's House","-","-","117 min","-","Niko Volonakis","Deborah Tucker#Joshua Malekos#Ann Marie Gideon#Tara Nichol Caldwell","-","-"
"tt0081664","Tuck Everlasting","1981","Not Rated","90 min","6.5","Frederick King Keller","Margaret Chamberlain#Paul Flessa#Fred A. Keller#James McGuire","370","-"
"tt0192455","Picking Up the Pieces","2000","R","95 min","4.7","Alfonso Arau","Woody Allen#David Schwimmer#Angélica Aragón#Sharon Stone","3818","-"
"tt3297792","Survivor","2014","Not Rated","93 min","4","John Lyde","Danielle C. Ryan#Kevin Sorbo#Rocky Myers#Ruby Jones","2156","-"
"tt1243946","Nephilim","2017","-","99 min","7.5","Danny Wilson","John Savage#Noah Blake#Yuval David#Gulshan Grover","33","-"
"tt7967580","The Bros","2017","-","102 min","6.1","You-Jeong Jang","Ma Dong-seok#Dong-hwi Lee#Lee Hanee#Jo Woo-jin","756","-"
"tt1785669","Vikingdom","2013","Unrated","114 min","3.3","Yusry Abd Halim","Dominic Purcell#Natassia Malthe#Craig Fairbrass#Jonathan Patrick Foo","3493","-"
"tt1754215","Ferozz: The Wild Red Riding Hood","2010","-","70 min","4.3","Jorge Molina","Dayana Legrá#Roberto Perdomo#Ana Silvia Machado#Francisco García","194","-"
"tt0100991","Yôkai hantâ: Hiruko","1991","-","89 min","6","Shin'ya Tsukamoto","Kenji Sawada#Masaki Kudou#Hideo Murota#Naoto Takenaka","1477","-"
"tt0108636","Younger and Younger","1993","R","99 min","5","Percy Adlon","Donald Sutherland#Lolita Davidovich#Brendan Fraser#Sally Kellerman","591","-"
"tt0138590","Twice Upon a Yesterday","1998","R","91 min","6.2","Maria Ripoll","Lena Headey#Douglas Henshall#Penélope Cruz#Gustavo Salmerón","2685","258464"
"tt0212615","The Wishing Tree","1999","TV-PG","105 min","6.2","Ivan Passer","Alfre Woodard#Helen Shaver#Mary Alice#Blair Underwood","391","-"
"tt0036696","The Canterville Ghost","1944","Passed","95 min","6.9","Jules Dassin#Norman Z. McLeod","Charles Laughton#Robert Young#Margaret O'Brien#William Gargan","3142","-"
"tt25041020","Violet Evergarden: Recollections","2021","16+","95 min","7.6","-","-","74","-"
"tt0213611","Dharam Veer","1977","-","165 min","6.7","Manmohan Desai","Dharmendra#Zeenat Aman#Jeetendra#Neetu Singh","832","-"
"tt0100456","The Rainbow Thief","1990","R","87 min","5.8","Alejandro Jodorowsky","Peter O'Toole#Omar Sharif#Christopher Lee#Jude Alderson","1447","-"
"tt21386020","Rocket Gang","2022","-","121 min","3.8","Bosco Martis","Aditya Seal#Nikita Dutta#Jason Tham#Mokshada Jaikhani","121","-"
"tt4591310","The Monkey King 2","2016","Not Rated","119 min","5.9","Soi Cheang","Aaron Kwok#Gong Li#Shaofeng Feng#Shenyang Xiao","3276","709982"
"tt0290028","Platinum Blonde","2001","R","90 min","4.4","Cybil Richards","Holly Sampson#Shannan Leigh#Eddie Jay#Micah Bradshaw","156","-"
"tt4729990","Slash","2016","Not Rated","100 min","5.9","Clay Liford","Tishuan Scott#Lucas Neff#Courtney Bandeko#Michael Johnston","1147","-"
"tt19867870","A Miracle Before Christmas","2022","-","103 min","6.5","LazRael Lison","Keith David#Paula Jai Parker#Porscha Coleman#Demetrius Shipp Jr.","106","-"
"tt0066102","Move","1970","R","90 min","5.1","Stuart Rosenberg","Elliott Gould#Paula Prentiss#Geneviève Waïte#John Larch","192","244296"
"tt9063684","Pup-o, ma!","2018","-","93 min","6.2","Camelia Popa","Alexandru Pop#Cosmin Selesi#Florin Busuioc#Alin Panc","766","-"
"tt12951846","Devil's Triangle","2021","Not Rated","87 min","2.3","Brendan Petrizzo","Fred Williamson#Morgan Bradley#Alyson Gorske#Liam Hawley","360","-"
"tt0269604","Naken","2000","-","94 min","5.1","Mårten Knutsson#Torkel Knutsson","Henrik Norberg#Lisa Kock#Martin Forsström#Anna Järphammar","1949","-"
"tt0076340","Ma-ma","1976","-","83 min","7.8","Elisabeta Bostan","Lyudmila Gurchenko#Mikhail Boyarskiy#Oleg Popov#Saveliy Kramarov","1325","-"
"tt0043668","I'll Never Forget You","1951","-","90 min","7","Roy Ward Baker","Tyrone Power#Ann Blyth#Michael Rennie#Dennis Price","976","-"
"tt12517908","Aliens Stole My Body","2020","PG","88 min","3.5","Sean McNamara","Travis Turner#Ty Consiglio#Dan Payne#George Takei","587","-"
"tt10346674","Lamya's Poem","2021","-","89 min","7.2","Alexander Kronemer","Mena Massoud#Faran Tahir#Millie Davis#Raoul Bhaneja","55","-"
"tt0114556","Storybook","1994","G","88 min","4.8","Lorenzo Doumani","Sean Fitzgerald#Swoosie Kurtz#Richard Moll#William McNamara","239","-"
"tt0085892","The Man Who Wasn't There","1983","R","111 min","3.8","Bruce Malmuth","Steve Guttenberg#Jeffrey Tambor#Art Hindle#Morgan Most","604","2443487"
"tt14855468","That Christmas","-","-","-","-","Simon Otto","-","-","-"
"tt0818543","Z","-","-","-","-","Jonás Cuarón","Kiersey Clemons#Gael García Bernal","-","-"
"tt9348296","Oh Baby","2019","-","161 min","7.4","B.V. Nandini Reddy","Samantha Ruth Prabhu#Lakshmi#Rajendra Prasad#Teja Sajja","2531","-"
"tt1857913","The Sorcerer and the White Snake","2011","PG-13","102 min","5.8","Siu-Tung Ching","Jet Li#Shengyi Huang#Raymond Lam#Charlene Choi","8709","18445"
"tt0323774","Ratu Sakti Calon Arang","1985","-","90 min","6.3","Sisworo Gautama Putra","Suzzanna#Barry Prima#Amoroso Katamsi#Dorman Borisman","38","-"
"tt11859058","Walking Against the Rain","2022","-","94 min","7.6","Scott Lyus","Sophia Eleni#Reece Douglas#James Swanton#Johnny Vivash","25","-"
"tt0924317","Thief of Yama","2007","Not Rated","185 min","7.2","S.S. Rajamouli","N.T. Rama Rao Jr.#Mohan Babu#Priyamani#Mamta Mohandas","4299","-"
"tt8255452","The Snow Queen 4: Mirrorlands","2018","TV-Y","84 min","5.6","Robert Lence#Alex Tsitsilin","Nikolay Bystrov#Anton Eldarov#Lori Gardner#Vanessa Gardner","537","-"
"tt1185264","Freakdog","2008","R","82 min","4.9","Paddy Breathnach","Arielle Kebbel#Sarah Carter#Stephen Dillane#Andrew Lee Potts","2910","-"
"tt6054710","Anthem of a Teenage Prophet","2018","TV-MA","102 min","5.4","Robin Hays","Cameron Monaghan#Grayson Gabriel#Peyton List#Juliette Lewis","552","-"
"tt8447170","Skull: The Mask","2020","-","90 min","4.9","Armando Fonseca#Kapel Furman","Che Moais#David Wendefilm#Tristan Aronovich#Ivo Müller","780","-"
"tt0142237","Dragon Ball Z: The Return of Cooler","1992","Not Rated","45 min","7","Daisuke Nishio","Masako Nozawa#Toshio Furukawa#Mayumi Tanaka#Ryô Horikawa","7877","-"
"tt0104298","Freddie as F.R.O.7.","1992","PG","90 min","5.2","Jon Acevski","Ben Kingsley#Jenny Agutter#David Ashton#Brian Blessed","764","1119368"
"tt10047958","Bad President","2021","-","90 min","3.4","Param Gill","Eddie Griffin#Robert Amico#Zang Angelfire#Katarina Bucevac","4589","-"
"tt7952920","Relaxer","2018","Not Rated","91 min","6","Joel Potrykus","Joshua Burge#David Dastmalchian#Andre Hyland#Mahfuz Rahman","1156","4723"
"tt10887344","Blade the Iron Cross","2020","Not Rated","70 min","4.3","John Lechago","Tania Fox#Vincent Cusimano#Griffin Blazi#Roy Abramsohn","370","-"
"tt0032247","Beyond Tomorrow","1940","Approved","84 min","6.5","A. Edward Sutherland","Harry Carey#C. Aubrey Smith#Charles Winninger#Alex Melesh","2080","-"
"tt14121460","The Last Redemption","-","-","-","-","John Real","James Cosmo#Kevin Sorbo#Natalie Burn#Simon Phillips","-","-"
"tt0102383","Malina","1991","-","125 min","6.4","Werner Schroeter","Isabelle Huppert#Lisa Kreuzer#Mathieu Carrière#Can Togay","1151","-"
"tt5665040","Suddenly Seventeen","2015","-","107 min","6.3","Mo Zhang","Ni Ni#Wallace Huo#Su Ma#Talu Wang","783","-"
"tt5884142","Cleo","2019","-","99 min","6.5","Erik Schmitt","Marleen Lohse#Jeremy Mockridge#Max Mauff#Heiko Pinkowski","578","-"
"tt0120166","The Sorcerer's Apprentice","2001","-","86 min","4.3","David Lister","Robert Davi#Kelly LeBrock#Byron Taylor#Roxanne Burger","617","-"
"tt3726682","Nayola","2022","-","90 min","7.6","José Miguel Ribeiro","Marinela Furtado Veloso#Elisângela Rita#Catarina André#Vitória Adelino Dias Soares","48","-"
"tt2323836","Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran","2013","M","99 min","7.3","Tatsuyuki Nagai","Saori Hayami#Yumi Irino#Ai Kayano#Takahiro Sakurai","2545","109630"
"tt1612143","Just Another Pandora's Box","2010","-","92 min","4.6","Jeffrey Lau","Ronald Cheng#Li Sun#Gigi Leung#Athena Chu","729","-"
"tt12373754","Fanga","-","-","93 min","-","Max Gold","Andrea Snædal#Ingi Hrafn Hilmarsson#Gudmundur Thorvaldsson#Hana Vagnerová","-","-"
"tt0057897","The Brass Bottle","1964","Passed","89 min","6.3","Harry Keller","Tony Randall#Burl Ives#Barbara Eden#Kamala Devi","920","-"
"tt6355328","The Elephant King","2017","TV-Y7","77 min","4.7","Hadi Mohammadian","Saeed Sheikhzadeh#Hossein Erfani#Nasser Tahmasb#Zohreh Shokoufandeh","759","-"
"tt0088041","Farewell to the Ark","1984","-","127 min","7.3","Shûji Terayama","Tsutomu Yamazaki#Mayumi Ogawa#Yoshio Harada#Yôko Takahashi","563","-"
"tt0329954","Thirteen Erotic Ghosts","2002","Unrated","71 min","4","Fred Olen Ray","Julie Strain#Richard Gabai#John Henry Richardson#Peter Spellos","337","-"
"tt0116882","Lilies","1996","R","95 min","7.4","John Greyson","Ian D. Clark#Marcel Sabourin#Aubert Pallascio#Jason Cadieux","2777","221494"
"tt22021238","Curse of Crom: The Legend of Halloween","2022","-","92 min","5.8","Rob York","Chelsea Jurkiewicz#Tanner Gillman#Colin Cunningham#Ariana Bagley","189","-"
"tt5667052","Fashionista","2016","Unrated","110 min","5.4","Simon Rumley","Amanda Fuller#Ethan Embry#Eric Balfour#Alex Essoe","544","-"
"tt13276160","Out of Sync","2021","-","104 min","6.3","Juanjo Giménez Peña","Marta Nieto#Miki Esparbé#Luisa Merelas#Fran Lareu","869","-"
"tt2212778","When the Starlight Ends","2016","PG-13","85 min","5.5","Adam Sigal","Sam Heughan#Arabella Oz#David Arquette#Sean Patrick Flanery","497","-"
"tt0350774","Dead & Breakfast","2004","R","88 min","5.7","Matthew Leutwyler","Jeremy Sisto#Erik Palladino#Bianca Lawson#Oz Perkins","6005","-"
"tt8108230","Pokémon the Movie: The Power of Us","2018","Not Rated","100 min","6.2","Tetsuo Yajima","Sarah Natochenny#Haven Burton Paschall#Eddy Lee#Kathryn Cahill","2740","789170"
"tt3711622","Ghosthunters: On Icy Trails","2015","PG","99 min","5.2","Tobi Baumann","Anke Engelke#Milo Parker#Bastian Pastewka#Karoline Herfurth","964","-"
"tt1754029","The Crypt of Count Dracoola","2011","-","89 min","2.4","Korhan Bozkurt","Ersin Korkut#Sahin Irmak#Ozge Ulusoy#Ceyhun Fersoy","2049","-"
"tt8364590","Ron Hopper's Misfortune","2020","-","93 min","5.1","Jaime Falero","Vinnie Jones#Sam Medina#Alyssa Lozovskaya#Biondolillo Pascal","468","-"
"tt0043286","Angels in the Outfield","1951","Passed","99 min","7.1","Clarence Brown","Paul Douglas#Janet Leigh#Keenan Wynn#Donna Corcoran","2648","-"
"tt5476510","Atlantis","1991","-","77 min","5","Michael J. Murphy","Patrick Olliver#Judith Holding#Phil Lyndon#Debbi Stevens","36","-"
"tt0199950","The New Adventures of Pinocchio","1999","Not Rated","94 min","5.1","Michael Anderson","Martin Landau#Udo Kier#Gabriel Thomson#Sarah Alexander","832","-"
"tt0055988","Five Weeks in a Balloon","1962","PG","101 min","5.7","Irwin Allen","Red Buttons#Fabian#Barbara Eden#Cedric Hardwicke","1319","-"
"tt1703048","Naruto Shippûden: The Lost Tower","2010","TV-PG","85 min","6.8","Masahiko Murata","Junko Takeuchi#Chie Nakamura#Satoshi Hino#Rikiya Koyama","3865","-"
"tt2768084","Doraemon: Nobita's Secret Gadget Museum","2013","-","100 min","6.9","Yukiyo Teramoto","Song Joong-ki#Wasabi Mizuta#Megumi Ohara#Sang Hyun Uhm","944","-"
"tt9047474","La Flor","2018","-","808 min","7.4","Mariano Llinás","Elisa Carricajo#Valeria Correa#Pilar Gamboa#Laura Paredes","743","4032"
"tt0064373","All Monsters Attack","1969","G","70 min","3.9","Ishirô Honda#Jun Fukuda#Kengo Furusawa","Kenji Sahara#Machiko Naka#Tomonori Yazaki#Hideyo Amamoto","4888","-"
"tt0117128","Mystery Science Theater 3000: The Movie","1996","PG-13","73 min","7.2","Jim Mallon","Trace Beaulieu#Michael J. Nelson#Jim Mallon#Kevin Murphy","18592","1007306"
"tt0373786","Devilman","2004","-","116 min","3.9","Hiroyuki Nasu","Hisato Izaki#Yûsuke Izaki#Ayana Sakai#Ryûdô Uzaki","1177","-"
"tt0274470","Dot and the Kangaroo","1977","TV-Y7-FV","71 min","7","Yoram Gross","Barbara Frawley#Joan Bruce#Spike Milligan#June Salter","832","-"
"tt0074878","A Matter of Time","1976","PG","97 min","5.1","Vincente Minnelli","Liza Minnelli#Ingrid Bergman#Charles Boyer#Spyros Fokas","725","-"
"tt0993751","Dance of the Goblins","-","-","112 min","-","Denise Channing","Robert Goodman#Rachel McNally#Greg Draven#Cherry","-","-"
"tt0190024","Sorceress II: The Temptress","1997","R","82 min","3.9","Richard Styles","Julie Strain#Greg Wrangler#Sandahl Bergman#Julie K. Smith","304","-"
"tt0416316","Wolfhound","2006","R","136 min","5.7","Nikolay Lebedev","Aleksandr Bukharov#Oksana Akinshina#Igor Petrenko#Eugenia Tudorascu","4105","-"
"tt4633706","Beanstalk","-","-","-","-","-","-","-","-"
"tt0429078","Seven Swords","2005","Not Rated","153 min","6.1","Hark Tsui","Leon Lai#Donnie Yen#Charlie Yeung#Honglei Sun","9651","-"
"tt11819890","Pokémon the Movie: Secrets of the Jungle","2020","TV-Y7","99 min","6.4","Tetsuo Yajima","Sarah Natochenny#Kimlinh Tran#Edward Bosco#Kellen Goff","2169","-"
"tt11531182","Ajayante Randam Moshanam","-","-","-","-","Jithin Lal","Mohanlal#Aishwarya Rajesh#Basil Joseph#Tovino Thomas","-","-"
"tt0062288","Something Weird","1967","Not Rated","80 min","5","Herschell Gordon Lewis","Tony McCabe#Elizabeth Lee#William Brooker#Mudite Arums","857","-"
"tt1002567","Hansel and Gretel","2007","TV-14","117 min","6.7","Pil-sung Yim","Jeong-myeong Cheon#Eun Won-jae#Shim Eun-kyung#Ji-hee Jin","4763","-"
"tt2297164","Doomsday Book","2012","Not Rated","115 min","5.8","Jee-woon Kim#Pil-sung Yim","Gwi-hwa Choi#Choi Deok-moon#Ma Dong-seok#Bae Doona","3436","-"
"tt7542312","Eternal Warrior","-","-","-","-","Dave Bautista","-","-","-"
"tt0119505","It All Came True","1998","PG-13","94 min","5.7","Peter Yates","James Spader#Polly Walker#Michael Caine#Maggie Smith","1266","-"
"tt1147519","Doraemon: Nobita's Great Adventure in the South Seas","1998","-","100 min","6.9","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","490","-"
"tt1151384","Otto; or, Up with Dead People","2008","Not Rated","94 min","5.2","Bruce La Bruce","Jey Crisfar#Marcel Schlutt#Nicholas Fox Ricciardi#Keith Böhm","2017","10942"
"tt0279231","Miss Minoes","2001","PG","86 min","6.9","Vincent Bal","Carice van Houten#Theo Maassen#Sarah Bannier#Pierre Bokma","5204","6541"
"tt0098690","Vampire vs Vampire","1989","-","86 min","6.1","Ching-Ying Lam","Ching-Ying Lam#Siu-Ho Chin#Fong Lui#Maria Cordero","471","-"
"tt5516774","A Christmas Carol","-","-","-","-","Bennett Miller","-","-","-"
"tt0118200","X","1996","R","100 min","6.1","Rintarô","Tomokazu Seki#Junko Iwao#Ken Narita#Tôru Furusawa","2739","142544"
"tt6214734","One Day","2017","-","118 min","6.5","Yoon-ki Lee","Nam-gil Kim#Woo-hee Chun#Sang-hee Baek#Yu-lim Jeon","515","-"
"tt0065994","Lokis. Rekopis profesora Wittembacha","1970","-","100 min","6.2","Janusz Majewski","Józef Duriasz#Edmund Fetting#Gustaw Lutkiewicz#Malgorzata Braunek","533","-"
"tt0114424","Ten Brothers","1995","-","100 min","6","Lik-Chi Lee","Kenny Bee#Man Cheung#Ashton Chen#Shao-Wen Hao","326","-"
"tt7942746","Body at Brighton Rock","2019","R","87 min","4.8","Roxanne Benjamin","Karina Fontes#Casey Adams#Emily Althaus#Miranda Bailey","2376","5123"
"tt0113928","The Eternal Evil of Asia","1995","-","89 min","6.2","Man-Kei Chin","Ellen Chan#Lily Chung#Ben Ngai-Cheung Ng#Kwok-Pong Chan","532","-"
"tt12011442","Burn the Witch","2020","-","63 min","6.7","Tatsurô Kawano","Edward Bosco#Kira Buckland#Griffin Burns#Sean Chiplock","993","-"
"tt0080062","Unidentified Flying Oddball","1979","G","93 min","5.2","Russ Mayberry","Dennis Dugan#Jim Dale#Ron Moody#Kenneth More","1249","-"
"tt0264581","Sex Files: Erotic Possessions","2000","-","77 min","4","William Wildest","Shauna O'Brien#Amber Newman#Shyra Deland#Jarod Carey","127","-"
"tt0086026","Extra Terrestrial Visitors","1983","-","80 min","2","Juan Piquer Simón","Ian Sera#Nina Ferrer#Susana Bequer#Sara Palmer","4632","-"
"tt0286098","Zu Warriors","2001","PG-13","104 min","5.1","Hark Tsui","Ekin Cheng#Louis Koo#Ziyi Zhang#Cecilia Cheung","3595","-"
"tt0021016","Just Imagine","1930","Passed","113 min","5.4","David Butler","El Brendel#Maureen O'Sullivan#John Garrick#Marjorie White","792","-"
"tt0079971","Supersonic Man","1979","Not Rated","88 min","3.1","Juan Piquer Simón","Antonio Cantafora#Cameron Mitchell#José Luis Ayestarán#Diana Polakov","1011","-"
"tt1147508","Doraemon: Nobita's Dorabian Nights","1991","-","99 min","7.2","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","725","-"
"tt3321922","Accidental Incest","2014","Not Rated","102 min","6.8","Richard Griffin","Johnny Sederquist#Elyssa Baldassarri#Dan Mauro#Jamie Lyn Bagley","69","-"
"tt0145814","Heaven Sent","1994","PG","91 min","5.5","Craig Clyde","David Bowe#Wilford Brimley#Mary Beth McDonough#Geoffrey Lower","254","-"
"tt0417976","Wu ji","2005","PG-13","121 min","5.6","Kaige Chen","Cecilia Cheung#Jang Dong-Gun#Hiroyuki Sanada#Nicholas Tse","9330","8186236"
"tt0091601","Nagina","1986","Not Rated","137 min","6.4","Harmesh Malhotra","Sridevi#Rishi Kapoor#Amrish Puri#Prem Chopra","1085","-"
