"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt13479528","Billy Hitler!","-","-","-","-","-","-","-","-"
"tt5826698","Kozaki ydut","1991","-","90 min","7.3","Sergei Omelchuk","Mikhail Golubovich#Inna Kapinos#Oleg Maslennikov#Yuri Muravitsky","8","-"
"tt0062097","Parol ne nuzhen","1967","-","164 min","6.2","Boris Grigorev","Nikolay Gubenko#Mikhail Fyodorov#Rodion Nakhapetov#Anastasiya Voznesenskaya","37","-"
"tt21874384","La Nuit du Destin","-","-","-","-","Mourad Boucif","Samy Naceri#Tibo Vandenborre#Delphine Depardieu#Jawad Elbe","-","-"
"tt1486793","Lo spirito del serchio","2009","-","55 min","9.7","Claudio Costa","Gino Birindelli#Emilio Bianchi#Junio Valerio Borghese#Giulio Centurione","12","-"
"tt0007518","Christophe Colomb","1916","-","110 min","5.5","Gérard Bourgeois","Georges Wague#Jean Garat#Léontine Massart#Nadette Darson","17","-"
"tt0053624","Badaranii","1960","-","88 min","8.2","Sica Alexandrescu#Gheorghe Naghi","Grigore Vasiliu-Birlic#Carmen Stanescu#Nicky Atanasiu#Alexandru Giugaru","246","-"
"tt0053817","Ottsy i deti","1959","-","100 min","6.7","Adolf Bergunker#Natalya Rashevskaya","Viktor Avdyushko#Nikolay Sergeev#Yekaterina Aleksandrovskaya#Eduard Martsevich","48","-"
"tt0036083","Kotovsky","1943","-","72 min","6.8","Aleksandr Faintsimmer#Dmitriy Vasilev","Nikolai Mordvinov#Vasili Vanin#Nikolay Kryuchkov#Vera Maretskaya","53","-"
"tt13315322","Legends of the Heartland: The Life and Crimes of Return Ward, vol. 1","2020","Not Rated","56 min","6.4","Sarah Chelten#Christopher Tillman","Mark Alan#Sarah Bania-Dobyns#Kat Chelten#Sarah Chelten","10","-"
"tt3437474","Matum","-","-","-","-","Ico Abreu#Jean Gabriel Guerra","-","-","-"
"tt1057516","Rachel and the Beelzebub Bombardiers","1977","-","-","-","Peter Ormrod","John Harvey#Tony Haygarth#Lee Henderson#Roy Henderson","-","-"
"tt0088788","Mglistye berega","1986","-","145 min","6.7","Yuli Karasik","Anatoliy Kuznetsov#Leonid Filatov#Boris Lukanov#Irina Kupchenko","20","-"
"tt0035578","Yego zovut Sukhe-Bator","1942","-","-","6.3","Iosif Kheifits#Aleksandr Zarkhi","Lev Sverdlin#Vladimir Gribkov#Zaagani Zegmed#Nikolay Cherkasov","35","-"
"tt8541844","Follow the Dying Moon","-","-","-","-","A.J. Rose","Anita Rose#Mary Baker#Deborah Mitchell","-","-"
"tt9856080","Mezozoy Ahvalati","1976","-","66 min","-","Rashid Atamalibekov","Tofik Mirzoyev#Mälik Dadashev#Anatoli Tatarov#Yashar Nuri","-","-"
"tt0145444","A Royal Divorce","1923","-","-","-","Alexander Butler","Gwylim Evans#Gertrude McCoy#Lillian Hall-Davis#Gerald Ames","-","-"
"tt3685860","Les 3 vies du chevalier","2014","-","110 min","-","Dominique Dattola","Félicien Delon#Emmanuel Ball#Michel Jacucha#Roland Munter","-","-"
"tt0155817","Krishna Arjun Yudh","1934","-","-","-","Vishram Bedekar#Vamanrao N. Bhat#Chintamanrao Kolhatkar","-","-","-"
"tt20244456","The Olympiad","-","-","-","-","-","-","-","-"
"tt8987292","Makata (Poet)","2015","-","130 min","-","Dave Cecilio","Sam Concepcion#Rez Cortez#Angelo Ilagan#Dianne Medina","-","-"
"tt1721690","The Great Khmer Empire","-","-","-","-","Gábor Forgács","-","-","-"
"tt0006467","Brigadier Gerard","1915","-","50 min","-","Bert Haldane","Lewis Waller#Madge Titheradge#A.E. George#Blanche Forsythe","-","-"
"tt14225502","Scofflaw","-","-","-","-","Dallas Burgess","-","-","-"
"tt1685326","Passannante","2011","-","-","5.8","Sergio Colabona","Fabio Troiano#Ulderico Pesce#Alberto Gimignani#Andrea Satta","22","-"
"tt13726934","Nèiméng rénmín de shènglì","1951","-","120 min","-","Xuewei Gan","Cun Yu#Dafang Bai#Hesen En#Hua Fang","-","-"
"tt9097244","Avalon","-","-","-","-","-","-","-","-"
"tt0178536","El grito sagrado","1954","-","116 min","6.3","Luis César Amadori","Fanny Navarro#Carlos Cores#Aída Luz#Eduardo Cuitiño","20","-"
"tt4716692","Marilyn Monroe Legacy","-","-","-","-","J.R. Niles","Natalie Douglas","-","-"
"tt20201868","Conquest","-","-","-","-","-","-","-","-"
"tt0232685","Spanilá jizda","1963","-","97 min","6","Oldrich Danek","Petr Kostka#Jirí Vala#Michaela Lohniská#Jaroslav Prucha","35","-"
"tt9747190","The Unearthed Rouge","-","-","-","-","-","-","-","-"
"tt0243494","Po lun tai","1999","-","73 min","6.7","Ming-Chuan Huang","Singing Chen#Ning Ding#Hsien-Chung Tseng#Ming-Hsun Yang","26","-"
"tt6118688","Judas","2017","-","133 min","3","Pier Luigi Sposato","William Angiuli#Cecilia Mati Guzzardi#Francesco Maccarinelli#Baby Marcelo","11","-"
"tt10930098","Life and death","2019","-","-","-","Laner Yao","Wei Gu#Ying Haoyan#David King#Xiaofeng Li","-","-"
"tt4795102","Welcome to Jonestown","-","-","-","-","Guiverlly Blaise","-","-","-"
"tt1380232","Sukunsa viimeinen","2010","-","80 min","6.7","Anastasia Lapsui#Markku Lehmuskallio","Anastasia Lapsui#Radik Anaguritsi#Ljudmila Zannikova#Aleksandra Okotetto","64","-"
"tt0979937","Riot or Revolution: Eureka Stockade 1854","2006","-","52 min","-","Don Parham","Weston Bate#Geoffrey Blainey#Rachael Blake#Grant Daniel","-","-"
"tt4915802","St Petersburg","-","Not Rated","48 min","-","Rob Kettlewell","Natalia Danilova","-","-"
"tt0393909","Umaji Naik","1926","-","-","-","Narayanrao Sarpotder D.","Korgonker Durga Bai#Baburao Pawar#Chavan#Varne Pandurang","-","-"
"tt0030697","A Rosa do Adro","1938","-","92 min","4.4","Chianca de Garcia","Maria Lalande#Elsa Rumina#Oliveira Martins#Tomás de Macedo","17","-"
"tt0190384","The Eternal Light","1919","-","75 min","-","O.E. Goebel","-","-","-"
"tt0132669","1857","1946","-","-","5","Mohan Sinha","Nigar Sultana#Suraiya#Menaka Devi#Madan Puri","14","-"
"tt7809816","Henry V","2018","-","122 min","-","Stephen Armourae","Christopher Lambert#Stephen Armourae","-","-"
"tt0176061","Príbeh lásky a cti","1978","-","98 min","5.9","Otakar Vávra","Bozidara Turzonovová#Jirí Bartoska#Consuela Morávková#Jirí Pleskot","13","-"
"tt0221347","Loves and Adventures in the Life of Shakespeare","1914","-","-","5","Frank R. Growcott#John McDowell","Albert Ward#Sybil Hare#Olympia Sumner#George Foley","16","-"
"tt3445196","Sword and Scythe II: Eyewitness","-","-","-","-","Ileana Toma#Péter Nádasdi#Andrea Ivett Eröss#Oszkár Illés","-","-","-"
"tt3420254","Star of Korea","1985","-","-","-","Ii Jong-Sun#Kil-son Om#Shin Sang-ok","Min Hwang#Ri Song Il#Young-Keun Kim#Lee Moon-ho","-","-"
"tt8079452","Angels of Mons","-","-","-","-","Thomas Zellen","-","-","-"
"tt12730878","A Woman Commando","1989","-","85 min","-","Zuoxin Jin#Lianping Wang","Qing He#Wei Liu#Lili Xu#Yaying Zhu","-","-"
