"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0065105","Till Death Us Do Part","1968","PG","96 min","6.2","Norman Cohen","Warren Mitchell#Dandy Nichols#Anthony Booth#Una Stubbs","492","-"
"tt2396671","Soldiers of the Damned","2015","TV-MA","103 min","3.8","Mark Nuttall","Gil Darnell#Miriam Cooke#Lucas Hansen#Tom Sawyer","832","-"
"tt0038279","13 Rue Madeleine","1946","Approved","95 min","6.9","Henry Hathaway","James Cagney#Annabella#Richard Conte#Frank Latimore","2902","-"
"tt2131698","Zaytoun","2012","Not Rated","110 min","6.6","Eran Riklis","Stephen Dorff#Abdallah El Akal#Alice Taglioni#Loai Nofi","1688","42286"
"tt8669356","Joan of Arc","2019","Not Rated","137 min","5.9","Bruno Dumont","Lise Leplat Prudhomme#Annick Lavieville#Justine Herbez#Benoît Robail","689","-"
"tt2090499","Fireflies at El Mozote","-","-","-","-","Ernesto Melara","Paz Vega#Mena Suvari#Jeff Fahey#Yancey Arias","-","-"
"tt0099753","Heaven and Earth","1990","PG-13","125 min","6.8","Haruki Kadokawa","Takaaki Enoki#Masahiko Tsugawa#Atsuko Asano#Naomi Zaizen","1081","307775"
"tt7897478","Damascus Under Fire","2018","-","113 min","5.4","Ebrahim Hatamikia","Babak Hamidian#Hadi Hejazifar#Pierre Dagher#Layth Al-Mufti","2548","-"
"tt0057312","Miracle of the White Stallions","1963","-","118 min","6.5","Arthur Hiller","Robert Taylor#Lilli Palmer#Curd Jürgens#Eddie Albert","737","-"
"tt0043482","Drums in the Deep South","1951","Passed","87 min","5.7","William Cameron Menzies","James Craig#Barbara Payton#Guy Madison#Barton MacLane","394","-"
"tt0217680","Nang Nak","1999","-","100 min","6.5","Nonzee Nimibutr","Inthira Charoenpura#Winai Kraibutr#Manit Meekaewjaroen#Pramote Suksatit","1820","-"
"tt0051454","Carve Her Name with Pride","1958","Not Rated","119 min","7.2","Lewis Gilbert","Virginia McKenna#Paul Scofield#Jack Warner#Denise Grey","1765","-"
"tt0029119","The Last Train from Madrid","1937","Passed","85 min","6.3","James P. Hogan","Dorothy Lamour#Lew Ayres#Gilbert Roland#Karen Morley","256","-"
"tt0064307","The Extraordinary Seaman","1969","G","80 min","3.4","John Frankenheimer","David Niven#Faye Dunaway#Alan Alda#Mickey Rooney","808","-"
"tt0031572","The Light That Failed","1939","Passed","99 min","6.6","William A. Wellman","Ronald Colman#Walter Huston#Muriel Angelus#Ida Lupino","493","-"
"tt0049501","Michael Strogoff","1956","-","111 min","6","Carmine Gallone","Curd Jürgens#Geneviève Page#Jacques Dacqmine#Sylva Koscina","548","-"
"tt0052272","Tarawa Beachhead","1958","Approved","77 min","5.9","Paul Wendkos","Kerwin Mathews#Julie Adams#Ray Danton#Karen Sharpe","124","-"
"tt15815090","Nebo","2021","-","110 min","6","Igor Kopylov","Igor Petrenko#Mariya Mironova#Ivan Batarev#Sergey Gubanov","486","-"
"tt0092193","War Dog","1987","-","95 min","5.7","Björn Carlström#Daniel Hübenbecher","Timothy Earle#Gunnar Ernblad#Bengt Fridh#David Gillies","213","-"
"tt1039614","Beautiful Blue Eyes","2009","-","90 min","4.8","Joshua Newton","Roy Scheider#Scott Cohen#Alexander Newton#Calita Rainford","224","-"
"tt1688704","War Flowers","2012","PG-13","99 min","4.2","Serge Rodnunsky","Christina Ricci#Jason Gedrick#Gabrielle Popa#Tom Berenger","474","-"
"tt0050470","The Guns of Fort Petticoat","1957","Approved","82 min","6.2","George Marshall","Audie Murphy#Kathryn Grant#Hope Emerson#Jeff Donnell","1462","-"
"tt8760550","Nazi Overlord","2018","TV-MA","91 min","2.2","Rob Pallatina","Tom Sizemore#Dominique Swain#Andrew Liberty#Greg Furman","784","-"
"tt0058323","The Winston Affair","1964","Approved","94 min","6.6","Guy Hamilton","Robert Mitchum#France Nuyen#Barry Sullivan#Trevor Howard","708","-"
"tt0035605","Above Suspicion","1943","Passed","90 min","6.5","Richard Thorpe","Joan Crawford#Fred MacMurray#Conrad Veidt#Basil Rathbone","2301","-"
"tt0109454","Colonel Chabert","1994","-","110 min","6.9","Yves Angelo","Gérard Depardieu#Fanny Ardant#Fabrice Luchini#André Dussollier","1989","734406"
