"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0304141","Harry Potter and the Prisoner of Azkaban","2004","PG","142 min","7.9","Alfonso Cuarón","Daniel Radcliffe#Emma Watson#Rupert Grint#Richard Griffiths","644151","249358727"
"tt0076759","Star Wars","1977","PG","121 min","8.6","George Lucas","Mark Hamill#Harrison Ford#Carrie Fisher#Alec Guinness","1374568","322740140"
"tt0113189","GoldenEye","1995","PG-13","130 min","7.2","Martin Campbell","Pierce Brosnan#Sean Bean#Izabella Scorupco#Famke Janssen","260551","106600000"
"tt4123432","Fantastic Beasts: The Secrets of Dumbledore","2022","PG-13","142 min","6.2","David Yates","Eddie Redmayne#Jude Law#Ezra Miller#Dan Fogler","146293","-"
"tt0295297","Harry Potter and the Chamber of Secrets","2002","PG","161 min","7.4","Chris Columbus","Daniel Radcliffe#Rupert Grint#Emma Watson#Richard Harris","645233","261988482"
"tt1386697","Suicide Squad","2016","PG-13","123 min","5.9","David Ayer","Will Smith#Jared Leto#Margot Robbie#Viola Davis","692080","325100054"
"tt0068473","Deliverance","1972","R","109 min","7.7","John Boorman","Jon Voight#Burt Reynolds#Ned Beatty#Ronny Cox","112173","7056013"
"tt4154756","Avengers: Infinity War","2018","PG-13","149 min","8.4","Anthony Russo#Joe Russo","Robert Downey Jr.#Chris Hemsworth#Mark Ruffalo#Chris Evans","1095301","678815482"
"tt5090568","Transformers: Rise of the Beasts","2023","-","-","-","Steven Caple Jr.","Michelle Yeoh#Ron Perlman#Peter Dinklage#Pete Davidson","-","-"
"tt7126948","Wonder Woman 1984","2020","PG-13","151 min","5.4","Patty Jenkins","Gal Gadot#Chris Pine#Kristen Wiig#Pedro Pascal","272614","46370364"
"tt5463162","Deadpool 2","2018","R","119 min","7.7","David Leitch","Ryan Reynolds#Josh Brolin#Morena Baccarin#Julian Dennison","591647","324591735"
"tt2802144","Kingsman: The Secret Service","2014","R","129 min","7.7","Matthew Vaughn","Colin Firth#Taron Egerton#Samuel L. Jackson#Michael Caine","675476","128261724"
"tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","2003","PG-13","143 min","8.1","Gore Verbinski","Johnny Depp#Geoffrey Rush#Orlando Bloom#Keira Knightley","1137362","305413918"
"tt8115900","The Bad Guys","2022","PG","100 min","6.8","Pierre Perifel","Sam Rockwell#Marc Maron#Awkwafina#Craig Robinson","44425","-"
"tt5095030","Ant-Man and the Wasp","2018","PG-13","118 min","7","Peyton Reed","Paul Rudd#Evangeline Lilly#Michael Peña#Walton Goggins","410304","216648740"
"tt10545296","The Hunger Games: The Ballad of Songbirds and Snakes","2023","-","-","-","Francis Lawrence","Viola Davis#Hunter Schafer#Peter Dinklage#Burn Gorman","-","-"
"tt9288046","The Sea Beast","2022","PG","115 min","7.1","Chris Williams","Karl Urban#Zaris-Angel Hator#Jared Harris#Marianne Jean-Baptiste","46294","-"
"tt0167261","The Lord of the Rings: The Two Towers","2002","PG-13","179 min","8.8","Peter Jackson","Elijah Wood#Ian McKellen#Viggo Mortensen#Orlando Bloom","1679818","342551365"
"tt0097576","Indiana Jones and the Last Crusade","1989","PG-13","127 min","8.2","Steven Spielberg","Harrison Ford#Sean Connery#Alison Doody#Denholm Elliott","761587","197171806"
"tt4912910","Mission: Impossible - Fallout","2018","PG-13","147 min","7.7","Christopher McQuarrie","Tom Cruise#Henry Cavill#Ving Rhames#Simon Pegg","338316","220159104"
"tt3748528","Rogue One: A Star Wars Story","2016","PG-13","133 min","7.8","Gareth Edwards","Felicity Jones#Diego Luna#Alan Tudyk#Donnie Yen","647255","532177324"
"tt0245429","Spirited Away","2001","PG","125 min","8.6","Hayao Miyazaki","Daveigh Chase#Suzanne Pleshette#Miyu Irino#Rumi Hiiragi","772809","10055859"
"tt1638355","The Man from U.N.C.L.E.","2015","PG-13","116 min","7.2","Guy Ritchie","Henry Cavill#Armie Hammer#Alicia Vikander#Elizabeth Debicki","315020","45445109"
"tt0092005","Stand by Me","1986","13+","89 min","8.1","Rob Reiner","Wil Wheaton#River Phoenix#Corey Feldman#Jerry O'Connell","409545","52287414"
"tt9362722","Spider-Man: Across the Spider-Verse","2023","-","-","-","Joaquim Dos Santos#Kemp Powers#Justin K. Thompson","Shameik Moore#Hailee Steinfeld#Oscar Isaac#Jake Johnson","-","-"
"tt4633694","Spider-Man: Into the Spider-Verse","2018","PG","117 min","8.4","Bob Persichetti#Peter Ramsey#Rodney Rothman","Shameik Moore#Jake Johnson#Hailee Steinfeld#Mahershala Ali","541462","190241310"
