"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt1147527","Doraemon: Nobita and the Knights on Dinosaurs","1987","-","90 min","6.8","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","321","-"
"tt7575410","Zoo Wars","2018","-","70 min","2.3","Evan Tramel","Bobbi Maxwell#Bill Oberst Jr.#Kj Schrock","138","8998"
"tt3373410","Troy: The Resurrection of Aeneas","2018","-","60 min","1.1","Aeneas Middleton","Aeneas Middleton#Hardley Davidson","154","-"
"tt5474644","My Little Pony: Equestria Girls - Legend of Everfree","2016","TV-Y7","73 min","6.4","Ishi Rudell","Tara Strong#Rebecca Shoichet#Ashleigh Ball#Andrea Libman","1520","-"
"tt2085795","Fairy Tail: Priestess of the Phoenix","2012","TV-14","86 min","7","Masaya Fujimori","Aya Endô#Aya Hirano#Tetsuya Kakihara#Hiroki Touchi","2213","-"
"tt26224944","Psycho-Pass Providence","2023","-","-","-","Naoyoshi Shiotani","Kana Hanazawa#Noriko Hidaka#Takako Honda#Shizuka Itô","-","-"
"tt26720001","Stitch Head","-","-","-","-","Toby Genkel#Steve Hudson","Asa Butterfield#Joel Fry#Alison Steadman#Rob Brydon","-","-"
"tt0083701","Bugs Bunny's 3rd Movie: 1001 Rabbit Tales","1982","G","74 min","7","Friz Freleng#Chuck Jones#Robert McKimson#Maurice Noble#Hawley Pratt","Mel Blanc#Arthur Q. Bryan#Shepard Menken#Lennie Weinrib","2095","78350"
"tt0204704","Space Battleship Yamato","1977","G","135 min","7.2","Toshio Masuda","Gorô Naya#Kei Tomiyama#Shûsei Nakamura#Yôko Asagami","401","-"
"tt1891905","Sea Level","2011","PG","93 min","4.3","Aun Hoe Goh","Maxwell Vreeland Andrew#Steven Bone#Colin Chong#Chi-Ren Choong","1145","-"
"tt5692622","Meitantei Conan: Karakurenai no raburetâ","2017","-","112 min","6.5","Kôbun Shizuno","Cristina Valenzuela#Erica Mendez#Erika Harlacher#Griffin Burns","1381","-"
"tt5029776","Rabbit School: Guardians of the Golden Egg","2017","G","79 min","5.6","Ute von Münchow-Pohl","Noah Levi#Senta Berger#Friedrich von Thun#Jenny Melina Witez","505","-"
"tt6327570","The Moment You Fall in Love","2016","-","63 min","5.9","Sora Amamiya#Momo Asakura#Kana Asumi#Natsuki Hanae","-","497","-"
"tt0159568","Mobile Suit Gundam F91","1991","PG-13","120 min","6.5","Yoshiyuki Tomino","Kôji Tsujitani#Yumi Tôma#Masaaki Maeda#Kiyoyuki Yanada","912","-"
"tt1507564","The Greening of Whitney Brown","2011","PG","83 min","5.2","Peter Odiorne","Samantha Hanratty#Brooke Shields#Aidan Quinn#Kris Kristofferson","653","-"
"tt15801642","Gekijouban Isekai Quartet: Another World","2022","-","112 min","7.2","Minoru Ashina","Satoshi Hino#Yumi Hara#Sumire Uesaka#Emiri Kato","62","-"
"tt6903084","Toys & Pets","2017","-","98 min","5.6","Gary Wang","Aurora Jane Baldovini#Hung Huang#Guanlin Ji#Jason Kesser","285","-"
"tt0075811","The Sorcerer's Apprentice","1978","-","73 min","7.6","Karel Zeman","Ludek Munzar#Jaroslav Moucka#Christian Brückner#Friedrich Schütter","1101","-"
"tt9496406","The Wind Guardians","2018","-","105 min","7.1","Kuo Liu","-","367","-"
"tt2569136","The Potters","-","-","-","-","Jennifer Clary","Frances Fisher#Jessie Cave#Kurt Fuller#Chris Colfer","-","-"
"tt1147526","Doraemon: Nobita to robotto kingudamu","2002","-","80 min","6.6","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kazuya Tatekabe","426","-"
"tt8714776","The Haunted House: The Secret of the Cave","2018","Not Rated","68 min","8.1","Kim Byeong-gab#Jack Cox","Hyeon-Jeong Jo#Kim Chaeha#Kim Youngeun#Sin Yong-woo","87","-"
"tt8659948","Love Live! Sunshine!! The School Idol Movie: Over The Rainbow","2019","-","100 min","6.5","Kazuo Sakai","Anju Inami#Rikako Aida#Nanaka Suwa#Arisa Komiya","239","34135"
"tt0096353","Urusei Yatsura 5: The Final Chapter","1988","PG","85 min","7","Tetsu Dezaki","Fumi Hirano#Toshio Furukawa#Akira Kamiya#Saeko Shimazu","312","-"
"tt1756873","Worms","2013","PG","80 min","4.8","Paolo Conti#Arthur Nunes","Gabriel Bijos#Daniel Boaventura#Fabienne Carat#Duda Espinoza","207","-"
"tt0419073","Princess","2006","Unrated","82 min","6.8","Anders Morgenthaler","Thure Lindhardt#Stine Fischer Christensen#Jens Arentzen#Rasmus Bjerg","2821","-"
"tt2113091","The Princess and the Pilot","2011","Not Rated","99 min","7","Jun Shishido","Ryunosuke Kamiki#Seika Taketomi#Katsumi Chô#Mitsuaki Hoshino","1185","-"
"tt0095894","Pound Puppies and the Legend of Big Paw","1988","G","76 min","4.7","Pierre DeCelles","Greg Berg#Ruth Buzzi#Nancy Cartwright#Cathy Cavadini","668","504636"
"tt9037650","A Piece of Cake","2019","PG","78 min","6","Ute von Münchow-Pohl","Jella Haase#Louis Hofmann#Leon Seidel#Elke Heidenreich","476","-"
"tt0428646","Hui Buh: Das Schlossgespenst","2006","-","103 min","4.8","Sebastian Niemann","Michael Herbig#Christoph Maria Herbst#Heike Makatsch#Ellenie Salvo González","3074","-"
"tt0086520","Urusei Yatsura: Only You","1983","-","101 min","6.7","Mamoru Oshii","Fumi Hirano#Toshio Furukawa#Saeko Shimazu#Akira Kamiya","730","-"
"tt0184881","Sayônara, ginga tetsudô Surî-Nain: Andromeda shûchakueki","1981","TV-14","135 min","7.1","Rintarô","Saffron Henderson#Masako Nozawa#Kathleen Barr#Masako Ikeda","551","-"
"tt14817802","Perlimps","2022","-","75 min","7.4","Alê Abreu","Stênio Garcia#Giulia Benite#Lorenzo Tarantelli","66","-"
"tt2652476","The Little Penguin Pororo's Racing Adventure","2013","G","78 min","5.2","Dong-hoon Choi#Kim Hyun-Ho#Yong-hwa Kim#Young Kyun Park#Tae-ra Shin","Zhang Qi#Ji Hyun Lee#Anqi Zhang#So-Young Hong","222","-"
"tt11102242","You Animal!","2020","TV-MA","73 min","6.4","Avid Liongoren","Angelica Panganiban#Sam Milby#Robin Padilla#Empoy Marquez","291","-"
"tt11203468","Saekano: How to Raise a Boring Girlfriend Fine","2019","-","115 min","7.5","Kanta Kamei#Akihisa Shibata","Yoshitsugu Matsuoka#Kiyono Yasuno#Ai Kayano#Saori Oonishi","513","-"
"tt0145891","Daisy Town","1971","-","71 min","6.9","René Goscinny","Marcel Bozzuffi#Pierre Trabaud#Jacques Balutin#Jacques Jouanneau","1886","-"
"tt13935792","The Witch Boy","-","-","-","-","Minkyu Lee","-","-","-"
"tt5698496","The Girl Without Hands","2016","-","76 min","6.9","Sébastien Laudenbach","Anaïs Demoustier#Jérémie Elkaïm#Philippe Laudenbach#Sacha Bourdo","1358","21787"
"tt0054265","Alakazam the Great","1960","Not Rated","84 min","5.9","Daisaku Shirakawa#Taiji Yabushita#Osamu Tezuka","Kiyoshi Komiyama#Noriko Shindô#Hideo Kinoshita#Setsuo Shinoda","470","-"
"tt1147510","Doraemon: Nobita and the Spiral City","1997","-","99 min","6.5","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","235","-"
"tt0390159","Kaptein Sabeltann","2003","PG","75 min","5.5","Stig Bergqvist#Rasmus A. Sivertsen","Terje Formoe#Ole Alfsen#Nina Lund Feste#Brit Elisabeth Haagensli","242","104443"
"tt13557370","Christmas Thieves","2021","-","77 min","4","Francesco Cinquemani","Tom Arnold#Michael Madsen#Lorenzo McGovern Zaini#Mia McGovern Zaini","166","-"
"tt16220566","Ensemble Stars!! Road to Show!!","2022","-","72 min","7.2","Masakazu Hishida#Asami Nakatani","Yûki Kaji#Sôma Saitô#Chiharu Shigematsu","9","-"
