"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt21635604","Draug","-","-","-","-","Lars Klevberg","-","-","-"
"tt24513602","Iconick","2022","Not Rated","80 min","-","Justin Little","Nicholas E. Young#Jakin Shaw#Ashley Hughes#Ian McLeod","-","-"
"tt0046459","Tres citas con el destino","1954","-","97 min","6.5","Fernando de Fuentes#León Klimovsky#Florián Rey","Jorge Mistral#Antonio Vilar#Narciso Ibáñez Menta#Amparo Rivelles","30","-"
"tt2099598","Deseos","2011","-","88 min","-","José Pavón","Paca Gabaldón#Elisa Garzón#Pedro Miguel Martínez#Karina Moscol","-","-"
"tt1790686","Engagement","2012","Not Rated","83 min","5","Jon Lefkovitz","Andrew Perez#Erika Rankin#Bob Turton","52","-"
"tt10551018","Dark Portal","-","-","-","-","Brett Halliday","May Kelly#Lucy-Jane Quinlan#Terry O'Neill#Ciaron Davies","-","-"
"tt7335264","Lagori","2017","-","48 min","8.3","K Sukumar","Abhijeet K.#Kainat Ahmed#Akash#Amit","14","-"
"tt0011876","The Woman in Room 13","1920","-","50 min","-","Frank Lloyd","Pauline Frederick#Charles Clary#John Bowers#Robert McKim","-","-"
"tt11401672","Who the Fuck Are You","2019","-","80 min","8.4","Marina Radmilac","Lidija Andonov#Sophia Dimich#George Ilich#Denis Lavant","16","-"
"tt3236962","Note","2015","Not Rated","94 min","7","Yasu Tanaka","Ramli Hassan#Hans Isaac#Rin Izumi#Maya Karin","53","-"
"tt7662728","Seraphyma","-","-","-","-","Marysia Nikitiuk","Sofia Halaimova#Maria Stopnyk","-","-"
"tt0022107","Maid to Order","1931","-","65 min","3.6","Elmer Clifton","Julian Eltinge#Jane Reid#George E. Stone#Betty Boyd","16","-"
"tt0111010","The Roly Poly Man","1994","-","94 min","6.7","Bill Young","Paul Chubb#Les Foxcroft#Susan Lyons#Zoe Bertram","106","-"
"tt4379834","I Know Sugar Hungry","2014","-","78 min","9.2","Mike Hansen","Cooper Conley-Currier#Tommy Dadmun#Coorain W. Devin#Abigail Dudley","6","-"
"tt15245820","Pickwick","-","-","-","-","Ekaterina Volkova","-","-","-"
"tt0032808","El monje loco","1940","-","-","7.4","Alejandro Galindo","Salvador Carrasco#Armando Arriola#Rafael Baledón#Lucila Bowling","12","-"
"tt0023000","Heroes of the West","1932","Passed","225 min","5.6","Ray Taylor","Noah Beery Jr.#Julie Bishop#Onslow Stevens#William Desmond","50","-"
"tt0018867","Escape from Hong Kong","1942","Approved","60 min","5.6","William Nigh","Don Terry#Leo Carrillo#Andy Devine#Marjorie Lord","35","-"
"tt0095072","Dziewczynka z hotelu Excelsior","1988","-","91 min","5.8","Antoni Krauze","Natalia Kopczynska#Maria Chwalibóg#Jan Englert#Jerzy Lapinski","20","-"
"tt1413534","I'm Not Harry Jenson.","2009","-","106 min","6.7","James Napier Robertson","James Napier Robertson#Gareth Reeves#Jinny Lee Story#Marshall Napier","133","-"
"tt11507134","Weightlessness","2019","-","100 min","3.8","Mehdi Fard Ghaderi","Amirali Danaei#Bahareh Kian Afshar#Tina Pakravan#Nasim Adabi","69","-"
"tt9001594","Home","2019","-","64 min","3.8","Adriel Roman","Shirley van Patten#Ivy Cerelle Gray#Abby Rey#Mike Bisceglia","16","-"
"tt3961044","The Finca","-","-","95 min","-","James Smith","Alejandro Albarracín","-","-"
"tt0045671","Dansa, min docka...","1953","-","86 min","4.5","Martin Söderhjelm","Nils Poppe#Gunnar Björnstrand#Adolf Jahr#Inga Landgré","41","-"
"tt0038644","The Invisible Informer","1946","Passed","57 min","7","Philip Ford","Linda Stirling#William Henry#Adele Mara#Peggy Stewart","20","-"
"tt7550882","Love's Twisted Revenge","-","-","-","-","Larry D. Johnson Jr.#Brandon Keith McCowan#Greg Potter#Mark A Potter","-","-","-"
"tt7788492","Real Haunts","2020","PG-13","66 min","7.2","Brett Gerking","Thomas Kontos Craddock#Jeremy Rettig#Jill Witecki#Deidre Burgbacher","20","-"
"tt1018697","Chermin","2007","-","100 min","6","Zarina Abdullah","Deanna Yusoff#Natasha Hudson#Khatijah Tan#Farid Kamil","85","-"
"tt18566878","Soon","-","-","-","-","Anthony Catalano","Martin Davis#Keith Kelly#Anna Roemer#Dominick Alesia","-","-"
"tt5199556","Furie","-","-","-","-","Olivier Parthonnaud","-","-","-"
"tt5292988","MUDA When Time Is All That Matters","2016","-","-","8.5","Prinze Whyee","Jacinth Headlam#Montel Swaray#Tanya Thompson#Celeste Allen","9","-"
"tt0803053","M","2023","-","-","-","David Michaels","-","-","-"
"tt7980626","The Evil Path","2017","-","70 min","8.7","Esthevão Cabral","Paulo Akl#Igor Almassy#Matheus Aquino#Cláudia Barbot","15","-"
"tt1682948","Table for Six","2010","-","95 min","8.2","Nathan Logan Hanley#Tyler Hanley","Anita Argent#Vonn Scott Bair#Stephen Boisvert#Yeena Fisher","16","-"
"tt0446922","Die Banditen von Asnières","1920","-","-","-","Karl Mueller-Hagens","Max Landa#Willi Schur#Reinhold Schünzel#Ferdinand von Alten","-","-"
"tt8370366","Harem","2018","-","-","-","Leonardo Medel","Eliana Albasetti#Daniela Chaigneau#Mariana Di Girólamo#Daniela Geisse","-","-"
"tt0019625","After the Fog","1930","Passed","62 min","5.9","Leander De Cordova","Mary Philbin#Edmund Burns#Carmelita Geraghty#Russell Simpson","34","-"
"tt1652333","Prayer to a Vengeful God","2010","-","93 min","7.3","Dan Eberle","Dan Eberle#Paul James Vasquez#Jennifer Farrugia#Amanda Bender","60","-"
"tt0031486","Inquest","1939","Not Rated","60 min","5.7","Roy Boulting","Elizabeth Allan#Philip Friend#Harold Anstruther#Malcolm Morley","132","-"
